title,image,content
First Knight,https://upload.wikimedia.org/wikipedia/en/d/d1/First_Knight_Poster.jpg,"King Arthur of Camelot, victorious from his wars, has dedicated his reign to promoting justice and peace and now wishes to marry. However, Malagant, a former Knight of the Round Table, desires the throne for himself.  Lancelot, a vagabond and skilled swordsman, duels in small villages for money. He attributes his skill to his lack of concern whether he lives or dies. Guinevere the young ruler of Lyonesse, decides to marry King Arthur out of admiration and for security against Malagant, who has been raiding local villages under the guise of ""upholding the law."" While traveling, Lancelot chances by Guinevere's carriage on the way to Camelot, and spoils Malagant's ambush meant to kidnap her. He falls in love with her, but she refuses his advances. Though Lancelot urges her to follow her heart, she remains bound by duty. She is subsequently reunited with her escort.  Later, Lancelot arrives in Camelot and successfully navigates an obstacle course on the prospect of a kiss from Guinevere, though he instead kisses her hand. He also wins an audience with her husband-to-be, Arthur. Impressed by his courage and struck by his recklessness and freewheeling, he shows him the Round Table, symbolizing a life of service and brotherhood, and warns him that a man ""who fears nothing is a man who loves nothing"".  That night, Malagant's henchmen arrive at Camelot and kidnap Guinevere. She is tied up and carried off to his headquarters, where she is held hostage. Lancelot follows, posing as a messenger from Camelot. He requests to see Guinevere alive before he delivers the message, then overpowers the guards and escapes with her. Once again, Lancelot tries to win her heart, but is unsuccessful. On the return journey, it is revealed that he was orphaned and rendered homeless after bandits attacked his village, and has been wandering ever since.  In gratitude, Arthur offers Lancelot a higher calling in life as a Knight of the Round Table. Amidst the protests of the other Knights (who are suspicious of his station) and of Guinevere (who struggles with her feelings for him) he accepts and takes Malagant's place at the Table, saying he has found something to care about. Arthur and Guinevere are subsequently wedded. However, a messenger from Lyonesse arrives, with news that Malagant has invaded. Arthur leads his troops to Lyonesse and successfully defeats Malagant's forces. Lancelot wins the respect of the other Knights with his prowess in battle. He also learns to embrace Arthur's philosophy, moved by the plight of villagers.  Lancelot, guilty about his feelings for the queen and loyalty to Arthur, privately announces his departure to her. Not able to bear the thought of his leaving, she finally asks him for a kiss. It turns into a passionate embrace, just in time for the king to interrupt. Though Guinevere loves both Arthur and Lancelot – albeit in different ways – they are charged with treason. The open trial in the great square of Camelot is interrupted by a surprise invasion by Malagant, ready to burn Camelot and kill Arthur if he does not swear fealty.  Instead Arthur commands his subjects to fight, and Malagant's men shoot him with crossbows. A battle ensues, and Lancelot and Malagant face off. Disarmed, Lancelot seizes Arthur's fallen sword and kills Malagant, who falls dead on that same throne he so desired. The people of Camelot win the battle, but Arthur dies of his wounds. On his deathbed, he names Lancelot his successor and asks him to ""take care of her for me"" – referring to both Camelot and Guinevere. The film closes with a funeral pyre raft carrying Arthur's body floating out to sea."
First Time Felon,https://upload.wikimedia.org/wikipedia/en/9/9c/First_Time_Felon_FilmPoster.jpeg,"A young inexperienced drug dealer and Vice Lords gang member, Greg Yance (Omar Epps), is arrested for drug possession in his hometown, Chicago. Because of Yance having five grams of drugs under his belt at the time of arrest, he is facing a five-year prison sentence with no parole for drug trafficking. Because it is his first offense, he is offered an alternate sentence of 120 days in an intensive boot camp.  Throughout the boot camp, an experienced drill sergeant, Sergeant Calhoun (Delroy Lindo), continues pressuring Yance to follow through with the camp. Sergeant Calhoun's brutal methods breed resentment in Yance and other inmates.Yahoo! Movies profile"
Fist of the North Star (1995 film),https://upload.wikimedia.org/wikipedia/en/d/da/Fist_of_the_North_Star_%28live-action_movie_poster%29.jpg,"In the aftermath of World War III, the world has plunged into anarchy and chaos. Water is scarce and what is left of the human race scrounges for survival. Two opposing martial arts schools, North Star and Southern Cross, both devoted to bringing order to the world, were previously thrown into disarray after Southern Cross adept Shin turned against his masters and summarily executed North Star master Ryuken, leaving his son Kenshiro as the sole heir to the North Star. Shin then sought Kenshiro himself, defeated him and left him for dead after carving his chest with seven scars in the shape of the Big Dipper. Shin also abducted Kenshiro's fiancee and their shared love interest Julia, segregating her in his tower. Since then, Shin rules the land with an iron fist through a militia called the Crossmen, led by Jackal, a ruthless henchman whose bulging head is held in leather bandages after Kenshiro disfigured him in an earlier fight.  Back in the current time, Kenshiro, who survived Shin's aggression, wanders the wasteland aimlessly. After killing a gang led by bandit Zeed, who attacked the homestead that had given him shelter for the night, Kenshiro continues on towards the town of Paradise Valley, home to one of the few remaining sources of pure water. There, he meets orphan siblings Bat and Lynn. After using a pressure point technique to restore Lynn's sight, which she lost after watching her parents murdered by Crossmen, Kenshiro departs, ignoring Lynn's plea to remain and protect them. Bat follows Kenshiro to talk him into joining the organized resistance against the Crossmen's incursions, to no avail.  The Crossmen raid Paradise Valley and occupy it, commandeering the well. Jackal orders Lynn's execution for sedition, but halts it after she threateningly mentions Kenshiro, taking her prisoner instead to extort Kenshiro's whereabouts. As Lynn's screams from afar ring inside Kenshiro's head, Kenshiro turns back: he and Bat infiltrate the occupied town and free Lynn, but Bat is mortally wounded in a fight against Jackal. Kenshiro spares Jackal and sends him back to Shin to announce his arrival.  By Shin's order, Jackal takes Julia to the tower's basement to hide her from Kenshiro. There, he engages in a cat-and-mouse game in an attempt to rape and kill Julia. Kenshiro breaks into Shin's tower and confronts him in the throne room. As Kenshiro gains the upper hand in the ensuing showdown, Shin lies about Julia's fate and takes advantage of Kenshiro's shock to overpower him. However, after noticing a bud that has sprouted from a seed he had given Julia long before, Kenshiro regains hope and defeats Shin, killing him. After freeing herself from Jackal by removing his bandages and causing his head to swell and explode, Julia rejoins Kenshiro. The surviving Crossmen bow to Kenshiro and Julia in deference."
Fit to Kill,https://upload.wikimedia.org/wikipedia/en/d/d7/Fit_to_kill.JPG,A security agency becomes involved in a violent conflict over possession of a rare diamond.
Five Aces,https://upload.wikimedia.org/wikipedia/en/0/0a/Five-aces-movie.jpg,"Chris Martin is a bachelor about to marry his longtime girlfriend. Wanting to enjoy his last few days as a single man, Chris spends several nights hanging out with his old high school friends, the ""Five Aces"". Chris, Ray, Ash, Todd and Sean spend the week at a winter cabin in their hometown, drinking, swapping life stories, and chasing women. Over the course of forty-eight hours, Chris witnesses the blow-up of one his friend's marriages, runs into an old flame looking to rekindle their relationship, and starts to have second thoughts about his upcoming nuptials."
Flash (1997 film),https://upload.wikimedia.org/wikipedia/en/3/3f/Flash_sm.jpg,"The story takes place in Breckenridge, Georgia, where 14-year-old Connor Strong (Lucas Black) becomes deeply attached to a young chestnut colt named Flash, which is up for sale by one of Connor's neighbors. Determined to own the horse, he talks it over with his family, which is composed of his widower father David (Brian Kerwin) and his Grandmother Laura (Ellen Burstyn). As the family is struggling financially, Connor is disappointed to learn they don't have the $500 needed to purchase the horse. Connor takes a job at the local grocery store in an attempt to raise the money to buy Flash.  Meanwhile, their continuing pattern of falling behind on their mortgage payments troubles David to the point that he considers taking a job in the merchant marines, a job he'd held several years earlier which yields a $25,000 payout, which includes a $5,000 signing bonus. When discussing this with Laura, he's elated at the prospect of getting ahead in terms of finances, but is dismayed by the thought of being away at sea for five months, remembering a promise he'd made to his late wife that he'd never leave Connor. Despite all this, David takes the job, and with a portion of the signing bonus, buys Flash for Connor.  While Flash and Connor bond instantly, things quickly begin to unravel after David leaves. The signing bonus David had intended to provide for Connor and Laura during his absence is seized by the bank for past due bills, forcing Laura to take a job at the local textile mill. The mill is owned by Alfred Rutherford, Breckenridge's wealthiest resident. While working for the grocery store, Connor delivers groceries to the Rutherford's home, where he meets their son Tad, who is the same age as Connor, and the two quickly become friends. However, the conditions at the mill prove to be detrimental to Laura's health and she suffers a heart attack while on shift, and dies not long afterward. Left on his own, Connor takes on making the arrangements for Laura's funeral, and in his determination to honor the woman who'd raised him since his mother died, he sells Flash to the Rutherfords to give to Tad in order to pay the expenses.  In order to stay near Flash, Connor volunteers to work in the stables for free, and after his house is boarded up by the bank, the Rutherford's groundskeeper gives him a room in the stables. Meanwhile, things for Flash do not go smoothly either. While Tad adores the horse, his father treats Flash very harshly while trying to train him as a racehorse, while at the same time berating Tad for not pushing him hard enough. Upset by this and longing for his father's approval, Tad whips Flash many times, and after calming down he goes to see Flash to apologize. However, Flash responds in a defensive way, injuring Tad. Outraged, Alfred threatens to put Flash down, causing Connor to take Flash and run away.  Labeled as a horse thief and with the sheriff looking for him, Connor's only option is to reach his father, who is scheduled to return in New York in only a few days. Regardless of the time limit, Connor and Flash begin to head north. After four days he makes it to North Carolina, and after winning a horse race at a county fair, he uses the winnings to pay for train tickets for him and Flash, except the money is only enough to get them as far as Trenton, New Jersey. Despite injuring his leg during the train trip, Flash pushes through to get Connor to New York in time, where he catches David immediately after leaving the ship and receiving the rest of his pay.  With the story of Connor and Flash's journey making headlines, they are greeted with a heroes' welcome upon their return to Breckenridge, along with an infuriated Alfred Rutherford, who threatens to have Connor arrested and have Flash put down. Tad, however, stands up to his father, reminding him the horse actually belongs to him, as well as admitting Flash hurting him was his own fault and that Connor was justified in his actions. After calming his father's nerves, Tad gives Flash back to Connor, and alongside his father, Connor takes Flash home."
Flashback (1990 film),https://upload.wikimedia.org/wikipedia/en/9/90/Flashback_poster.jpg,"Huey Walker (Dennis Hopper) is a hippie and a former New Left radical (in the vein of Abbie HoffmanSenses of Cinema) who has been on the run from the law for 20 years for something he did not do, disconnecting Spiro Agnew's train car in Spokane, Washington. John Buckner (Kiefer Sutherland) is an FBI agent who is set to transport Walker back to Spokane for trial.  Their journey forces them to cross paths with a corrupt Sheriff Hightower and the two end up fleeing for their lives. As the story progresses, it is revealed that Buckner was raised on a communal farm and that his given name is Free. As Buckner learns to reconcile his past with his present, Walker does as well."
Flatliners,https://upload.wikimedia.org/wikipedia/en/7/7b/Flatliners.jpg,"Medical student Nelson Wright convinces classmates Joe Hurley, David Labraccio, Rachel Manus, and Randy Steckle to help him discover what lies beyond death. Nelson flatlines for one minute before his classmates resuscitate him. While ""dead"", he sees a boy he bullied as a child, Billy Mahoney. He merely tells his friends that he cannot describe what he saw, but something is there. The others follow Nelson's feat.  Joe flatlines next and experiences an erotic sequence linked to his promiscuous lifestyle. After arguing with Rachel and out-bidding her on the length of time that they are willing to remain “dead”, David is third to flatline on Halloween and sees a girl, Winnie Hicks, whom he bullied in grade school. The three men later start to experience hallucinations related to their visions. Nelson gets physically assaulted by Billy Mahoney twice. Joe, engaged to be married, is haunted by the women that he surreptitiously videotaped during his sexual dalliances, who taunt him with the same false promises he used on them. On a train, David is confronted by the 8-year-old Winnie, who taunts him the way he taunted her.  Rachel decides to flatline next. David rushes in, intending to stop the others from giving Rachel their same fate, but arrives too late. Rachel nearly dies when the power goes out and the men cannot shock her with defibrillator paddles. She survives, but she too is haunted by the memory of her father dying by suicide when she was young.  The three men reveal their harrowing experiences to one another, and David decides to put his visions to a stop. Meanwhile, Joe's fiancée, Anne, comes to his apartment and, having discovered his videos, ends their relationship. Joe's visions cease after Anne leaves him.  David goes to visit a now adult Winnie and apologizes. Winnie accepts his apology and thanks David, who feels a weight lifted off his shoulders. He then finds Nelson, who accompanied David to visit Winnie, beating himself with an axe. In Nelson's mind, Billy is again attempting to beat him to death. David stops him, and they return to town, where Rachel confronts Nelson about withholding the supernatural nature of the experiments from the rest of them, then storms off. David later instructs Joe and Randy to help Nelson find Billy.  Having an idea of what Rachel has experienced, David offers to let her stay with him and they go to bed together. While Rachel and David are together, Nelson takes Randy and Joe to a graveyard. Nelson killed Billy as a kid by throwing rocks until he fell out of a tree. The two try to tell Nelson that what he did was accidental, but Nelson does not listen. They are eventually stranded when Nelson storms off in Joe's Mustang.  David leaves Rachel to rescue Joe and Randy at the cemetery. While alone, Rachel goes to the bathroom and finds her father. He apologizes to Rachel, whose guilt over his death is lifted after he reveals he was addicted to morphine and his suicide was related to post-traumatic stress disorder stemming from his service in the Vietnam War. Nelson calls David's house, and when Rachel answers he tells her he needs to flatline again in order to make amends. He apologizes for involving her and their friends in his reckless plan.  The three men realize what he intends and race to stop Nelson, who has been dead for nine minutes when they arrive. Together with Rachel, the four friends work to save Nelson. In the afterlife, the boy Nelson is in the tree being stoned by Billy from the ground. Nelson dies from the subsequent fall. When almost all of his friends are about to give up on reviving Nelson, Billy forgives him. David gives Nelson one last shock, and this brings him back."
Flawless (1999 film),https://upload.wikimedia.org/wikipedia/en/2/2d/Flawless_movie.jpg,"Decorated and retired security guard Walter Koontz lives in a downtown apartment complex, where he is in constant conflict with drag queen Rusty and his friends. He frequents a night club, from which he conducts a superficial sexual relationship with Karen. At the same time he rejects Tia, deeming her a 'whore'.  One night crime boss ""Mr. Z"" and two goons come to the building looking for the money Amber's boyfriend stole from his organization. Having heard gunshots upstairs, Walt suffers a stroke while ascending the stairs to help. He awakens with the right side of his body paralyzed resulting in poor speech and posture, and giving him a limp that requires him to use a cane. Walter's ego massively suffers and he becomes ashamed to be seen in public, even skipping therapy, leading to his doctor visiting him at home. His physical therapist, who had been sent to Walt's home by the doctor, recommends a singing teacher to improve his speech. When Walt hails a taxi outside the building, he falls and drops the plan.  Rusty desires to have sex reassignment surgery, but lacks the money. When Walter comes to Rusty to use his musical talents for singing lessons, the pair, while initially argumentative and uncomfortable with each other, slowly become friends. Walter begins to gain confidence and progress towards resuming a normal life, his speech showing considerable improvement. Meanwhile, after having been told by Rusty that everyone pays in a relationship, including husbands and boyfriends, Walt calls Karen. After she claims rent problems Walt lies that all his money went to therapy, after which she holds off on seeing him. Tia visits his apartment, and they dance and kiss. She leaves however, when Walt states his belief that his former colleague and friend Tommy must have hired her.  Walt tells Rusty that a former colleague of him and Tommy abused his friendship by hitching a ride to the airport, after having stolen a fortune from their employer. Rusty responds with his own confession: He had taken Mr. Z's money after the police had vacated the building to pay for her surgery, meaning the singing lessons had been a front. Feeling used again, Walt leaves in anger. Building superintendent Leo, who had been threatened by Mr. Z., opens Rusty's medical bill, realizing he has the money. Walt goes back to the nightclub for the first time since his stroke and makes up with Tia. When he returns Leo tells him to ignore any sounds he might hear that night. The three criminals ambush Rusty in his apartment, and Walt goes upstairs again. Together Rusty and Walt manage to kill them. The wounded Walt is loaded into an ambulance, after which Rusty hands the paramedics the cash to get him the best care available. They renew their friendship and singing lessons."
Fled,https://upload.wikimedia.org/wikipedia/en/1/15/Fled_poster.jpg,"An interrogator prepares a man to take the stand against mob boss Frank Matajano on an Air Force base.  A driver delivers takeout, which is taken to the interrogation room.  Once opened, it explodes, killing the witness.  In court, a judge places court on recess until the Attorney General can bring sufficient evidence against Matajano.  The Attorney General angrily demands a U.S. Marshal, Pat Schiller (Robert John Burke), get evidence in 72 hours to replace the killed witness.  On a chain gang, an inmate harasses Luke Dodge (Stephen Baldwin), who fights back.  When Charles Piper (Laurence Fishburne) intervenes, the guards chain him and Dodge together, and then Dodge and Piper begin fighting.  The guards discuss a plan in hushed tones and change their magazines, but before they do anything, the inmate who attacked Dodge snatches a gun and starts a shootout.  During the confusion, he, Dodge and Piper escape.  The cop who arrested Dodge, Matthew 'Gib' Gibson (Will Patton) picks up a magazine at the crime scene.  A fellow cop informs him that the Attorney General asked him to place Dodge on that chain gang against protocol.  Suspicious, he runs off into the woods and finds the third convict, who is shot and killed by Marshal Schiller.  Dodge and Piper argue about their plan; Dodge reveals he needs to escape to collect $5 million he stole.  Piper demands half in exchange for his help.  Gibson begins to grow suspicious of the Marshal's motives and circumstances when he finds out the company from which Dodge stole the money by hacking did not press charges; the company is owned by Matajano.  Matajano commissions the hitman from the food delivery to recover a computer disc from, then kill, Dodge.  Gibson reveals the magazine he found at the escape scene had blanks - the guards were never intended to kill anyone, and it was supposed to be a setup.  Piper and Dodge are cornered by a hunter whom Piper attacks, causing him to have a heart attack.  They take his car and drop his body at a hospital, then demand a woman named Cora (Salma Hayek) drive them to a hideout.  At her house, they change clothes and part ways - Piper gives Dodge his harmonica for good luck.  Dodge goes to a strip club to meet up with his girlfriend; Dodge also is looking at a website on the internet, when his girl friend comes in the room, and she ask him, ""are you reading my private files?"" I can't remember what Dodge says next but she gets a knock at the door, and the hitman have a gun aimed at her through the peep hole and they shoot her and the hit men give dodge paper cuts all over his body with knifes, after they trash his apartment. (what was the website he was looking at)? after arranging to meet his hacking partner, Puffy, at a massage parlor to hand off the disc, Matajano's thugs enter their hotel room and kill her and begin to torture Dodge.  Piper arrives and kills several of the hitmen, escaping with Dodge.  He reveals that he's an undercover cop that Marshal Schiller hired to break Dodge out of prison so that he could recover the disc in exchange for exonerating him from an undercover drug bust that went bad in New York.  The disc has evidence the Attorney General needs against Matajano.  At the massage parlor, Dodge meets up with Puffy, who is immediately shot by Matajano's men.  Gibson, who hired a private investigator to get him information on Dodge, also arrives and participates in the gunfight.  Piper and Dodge escape on special Ducati motorcycles left by Puffy; Gibson is reprimanded for not leaving the case to the Attorney General.  Not knowing the location of the disc, Piper and Dodge get desperate.  Dodge notices a clue on his bike that lead them to the Georgia Dome and the disc, with Cora's help.  The Marshal (revealed to be working for Matajano to get the disc before the Attorney General), Gibson, Dodge and Piper all end up in a gunfight.  Piper and Dodge again escape with Cora's help, telling the Attorney General they will hand off the disc at the top of Stone Mountain.  Dodge and Piper lead Matajano's men on a chase up the mountain which results in Piper killing them; he meets up with Dodge and they ride a skycar up the mountain.  The Marshal, presumed dead in the gunfight, stops the car and demands the disc.  Piper eventually throws him from the car and they hand the disc off to the Attorney General, who exonerates them both and gets Piper his job back in New York."
Flesh and Bone (film),https://upload.wikimedia.org/wikipedia/en/5/5c/Flesh_and_Bone_%28movie_poster%29.jpg,"A family in rural Texas finds a boy, Arlis, who says he is lost. They take him into their home, feed him, and give a place to sleep. But the boy later lets his father, Roy, into the house to commit a robbery. When they are discovered, Roy brutally murders the family, which the boy witnesses. The sole survivor is a baby girl.  Time passes, and Arlis lives a solitary life in which he drives a truckload of goods and novelties to restock vending machines and arcade games in roadside stores and restaurants. Making a stop at a roadhouse where a rowdy party is being held, he spots Kay, a woman who pops up out of a cake at the party and then passes out because she's been drinking liquor.  Arlis ends up giving her a ride home, a long drive, while continuing to make his rounds. Upon coming home, Kay sees that her husband Reese has sold the furniture, having lost their money gambling. She packs up her remaining belongings and leaves with Arlis. They spend more time together and grow close.  Meanwhile, a young woman named Ginnie now travels with a much older Roy. She is a grifter who will pretend to be a mourner in order to steal the jewelry from a dead body at a funeral home. Ginnie brings an injured Roy to his estranged son, Arlis, to tend to his injury.  Passing the house where he grew up, Arlis realizes that Kay was the infant who survived the long-ago murders. Roy figures this out as well. He begins talking about tying up loose ends. It leads to a confrontation, and Arlis shoots Roy dead. Ginnie goes off on her own, and Kay and Arlis go their separate ways."
Fleshtone,https://upload.wikimedia.org/wikipedia/en/9/9b/Fleshtone.jpg,A painter plays erotic games over the telephone with a woman.  Her body is found mutilated but it may not be hers after all.
Flight of Black Angel,https://upload.wikimedia.org/wikipedia/en/b/b5/FlightofBlackAngel.jpg,"Captain Eddie Gordon (William O'Leary), a top gun pilot of an United States Air Force academy, is a talented and aggressive pilot who proves too much for his fellow instructees to match. His flight instructor, Lieutenant Colonel Matthew Ryan (Peter Strauss) tries to encourage him to practice restraint, but with little success.  After his birthday party at his home in Las Vegas, Eddie puts a religiously motivated long-organized plan into action: He kills his brother (Rodney Eastman) and his parents (Ben Rawnsley and K. Callan). Eddie then holds Captain Melissa Gaiter (Patricia Sill) of the Air Force base at gunpoint and forces her to arm his IAI Kfir C1 with live ordnance, a radar-jamming pod and a tactical nuclear weapon. Melissa refuses to co-operate further and is murdered.  Later, Colonel Bill Douglas (James O'Sullivan) of the base's flight control is informed of the triple murder at the Gordons' residence while a training exercise involving Eddie is under way. Eddie takes this opportunity to shoot down his fellow instructees. Ryan manages to alert the base and tries to lure Eddie into the firing range of the base's surface-to-air missiles (SAMs). Eddie however, destroys the SAMs, Ryan's plane, and the airbase runway.  Eddie lands in Garrison, Utah to hide his jet in a deserted barn, but is accidentally discovered by a family on vacation, Richard (Michael Keys Hall) and Valerie (Michele Pawk) Dwyer and their baby. Before Valerie can raise the police on the CB radio, Eddie takes them hostage.  While Eddie works on defeating the fail-safes on the tactical nuke, he is exposed to lethal radiation, and his health quickly deteriorates. The next day, he and Valerie leave for a hardware store in a nearby city to obtain tools. Valerie uses a traveler's check and writes their hostage location on the back, but the clerk (Scott Menville) does not notice. Valerie then persuades Eddie to go to a drug store to find a cure for his vomiting and nausea. She repeats the same practice; this time, the pharmacist (John D. Brancato) notices Valerie's notes on the check.  Two police officers (George Fisher and Steven D. Simpson) arrive to investigate. Eddie kills one and engages the other in a firefight. Richard and Valerie try to flee with their baby; however, Eddie shoots the second officer, Richard and Valerie. Richard dies and Valerie is seriously wounded. Painstakingly, Valerie manages to collect her baby and crawl to the roadside, where she is picked up by a truck driver.  Ryan is cross-checking police leads when the report of Valerie Dwyer comes in. She insists that she has seen Eddie working on a bomb. Just before a surgery, Ryan learns Eddie's target from Valerie: Las Vegas. Subsequently, Ryan convinces Douglas to concentrate on Las Vegas; he travels to Hill AFB to take an F-16 fighter plane to fly lead. An AWACS plane confirms what Valerie had said.  It has been determined that although Eddie cannot launch the bomb, his jet fuel could detonate the bomb if he is fired upon. Ryan successfully talks Eddie into chasing him out into the desert by provoking Eddie into a duel to see if God made him ""the one"". After evading Eddie's last missile, Ryan orders the other pilots to clear away, and then fires on Eddie. Both pilots and 36 people on the ground are incinerated.  A recovering Valerie receives sanitized TV news on the incident in her hospital bed with her baby in her arms. The report assert that the pilots were on a ""training mission"" in the area."
Flight of the Intruder,https://upload.wikimedia.org/wikipedia/en/c/c1/Flight_of_the_intruder.jpg,"Lieutenant Jake ""Cool Hand"" Grafton (Brad Johnson) and his bombardier/navigator and best friend Lieutenant Morgan ""Morg"" McPherson (Christopher Rich) are flying a Grumman A-6 Intruder during the Vietnam War over the Gulf of Tonkin towards North Vietnam. They hit their target, a 'suspected truck park', which actually turns out to be trees. On the return to carrier, Morg is fatally shot in the neck by an armed Vietnamese peasant. Landing on USS Independence with Morg dead, a disturbed Jake, covered in blood, walks into a debriefing with Commander Frank Camparelli (Danny Glover) and Executive Officer, Commander ""Cowboy"" Parker (J. Kenneth Campbell). Camparelli tells Jake to put Morgan's death behind him and to write a letter to Sharon, Morg's wife. New pilot Jack Barlow (Jared Chandler), nicknamed ""Razor"" because of his youthful appearance, is then introduced.  Lieutenant Commander Virgil Cole (Willem Dafoe) arrives on board and reports to Camparelli, who later tells Jake's roommate Sammy Lundeen (Justin Williams) to take Jake, Bob ""Boxman"" Walkawitz (Tom Sizemore) and ""Mad Jack"" (Dann Florek) to fly into Subic Bay the next day and help Jake unwind. Jake goes to see Sharon, but she has already departed. He runs into a woman named Callie Troy (Rosanna Arquette), who is packing Sharon's things, and they have a small, tense encounter. After an altercation with civilian merchant sailors in the Tailhook Bar, Jake runs into Callie again. After they reconcile, dance and spend the night together, she reveals her husband was a Navy pilot himself and was killed on a solo mission over Vietnam.  Jake returns to the carrier, where Camparelli confronts him regarding the bar incident, and Cole reports in Jake's favor. Cole and Jake are paired on ""Iron Hand"" A-6Bs loaded with Standard and Shrike anti-radiation missiles for SAM suppression. During the mission, after a successful strike, they encounter and manage to evade a North Vietnamese MiG-17.  Jake suggests to Cole that they bomb Hanoi, which would be a violation of the restrictive rules of engagement (ROE) and could get them court-martialed. Cole initially rejects the idea. On the next raid, Boxman hits the suspected target, but is shot down by another SAM and killed. The North Vietnamese in Hanoi gloat on TV over the downing of U.S. aircraft. Cole then agrees with Jake's plan to attack Hanoi, deciding to hit ""SAM City"", a surface-to-air missile depot.  To secure their mission, they coercively enlist the aid of the Squadron Intelligence Officer, who has been caught urinating in the commander's coffee decanter, being the Phantom Shitter who's secretly repeated this deed throughout the first half of the film. He warns Jake and Cole that there's no chance of succeeding in their mission, but he is soundly ignored.  Sent to bomb a power plant in the vicinity of Hanoi, they drop two of their Mark 83 bombs, keeping eight for the missile depot and set a new course for Hanoi for their independent bombing mission. Arriving at SAM City, on their first pass, their armament computer malfunctions and they are forced to bomb 'by hand' (guesswork), and after barely surviving a barrage of enemy fire, their bombs fail to release. The two come back around, rerun the route, successfully drop their bombs and manage to obliterate the missile depot in a spectacular display of secondary explosions. Upon returning to the carrier, Camparelli angrily chastises the pair for their independent mission and informs them of their impending court martial at the U.S. Naval Base Subic Bay. During the preliminary hearing, Cole and Grafton are criticized for their actions, and informed that their naval careers are essentially over.  The charges are dropped the next day when Operation Linebacker II is ordered by President Richard M. Nixon, and the unauthorized mission is covered up. The next day, Camparelli grounds Jake and Cole while the rest of the carrier's A-6 and A-7 crews conduct a daylight raid to destroy anti-aircraft emplacements: the tangible, lucrative targets they've longed to attack. Camparelli is hit by a ZSU-23-4 Shilka AA tank and crash lands, his bombardier dead. Sammy Lundeen is hit and has to head for the ocean. Razor is ordered by Camparelli to disengage and obeys. Jake and Cole, defying orders, man their Intruder, launch and fly one more time to assist Camparelli. They destroy the ZSU, but are forced to eject from their heavily damaged aircraft. After bailing out, Jake lands near Camparelli's crashed Intruder and runs to cover with Camparelli. Separated from Jake, Cole is mortally wounded in hand-to-hand combat with an enemy soldier. On the radio, he lies to Jake, telling him he has already gotten away. Moments later, a pair of U.S. Air Force A-1 Skyraiders (""Sandy"") appear and provide cover.  Cole instructs the lead Sandy to drop ordnance on the spot he has marked with smoke. He is killed along with a few dozen NVA soldiers. Cole's final voice transmission to Sandy is: ""Alpha Mike Foxtrot""! (meaning ""Adios, mother fucker!"") Jake and Camparelli retreat into the woods, pursued by a sniper. A ""Jolly Green Giant"" helicopter picks up the two men, and the Skyraiders make one final napalm run to finish the job.  Later, recovering from his injuries, Jake joins his crew and Camparelli, all in their Navy whites, on deck to prepare for entry at a port of call. Jake and Camparelli reconcile their differences, and the movie ends in rolling credits."
Flipper (1996 film),https://upload.wikimedia.org/wikipedia/en/6/66/Flipper_Movie.jpg,"Sandy Ricks is sent off for the summer to stay with his Uncle Porter in the seaside town of Coral Key. Initially, Sandy is unenthusiastic and disappointed that he is not going to a Red Hot Chili Peppers concert. His mood remains unchanged even after meeting Cathy, a local shopkeeper with whom his uncle carries on a flirtatious relationship, and Kim, a girl his own age.  While out on Porter's fishing trawler, they meet Porter's enemy, Dirk Moran. Nearby, a pod of bottlenose dolphins is frolicking near Dirk's boat. As a big game fisherman, Dirk Moran makes it plain that he hates just about every other fish-eating animal on earth and shoots at the pod, which ends with a dolphin being fatally shot. Sandy meets a dolphin that escaped Dirk's shooting and eventually names it Flipper.  The next morning, Porter and Sandy are paid a visit by Sheriff Buck Cowan, who explains that they cannot keep the dolphin unless he is in captivity. That night, Sandy and Kim set out on a dinghy to look for Flipper. They fail to locate the dolphin but see the dumping of barrels off of Dirk Moran's boat. The next morning, as Kim arrives looking for Sandy, Pete, Porter's pet brown pelican, comes running as if asking her to follow him. Pete leads Kim to Flipper, who is beached on the shore and sick. They manage to cure Flipper anyhow.  Cathy determines that Flipper has been poisoned by toxic waste, which is also shown to have been ruining the local fishing. The group uses Flipper's ability of echolocation and a special camera attached to his head to help them locate the barrels of toxic waste. Flipper also manages to locate and reunite with the rest of his pod, dropping the camera in the process. Porter rushes back to alert the sheriff about the barrels. Sandy, however, becomes concerned that something has happened to Flipper, and without informing anyone except Cathy's young son, Marvin, he sets off in the dinghy to find him.  Sandy barely survives an encounter with Dirk Moran's boat, which dismantles the dinghy. He sees an approaching dorsal fin and thinks it is Flipper, but it is actually Scar, a large great hammerhead shark that has been lurking in the island's waters and is said to have taken out a tourist boat. Sandy swims for his life towards Dirk's boat. As Scar is about to attack Sandy, Flipper appears and starts nose-butting him in the gills. There is a harrowing moment when Scar proves stronger than Flipper, but Flipper's dolphin pod comes to his aid in the nick of time and drives Scar away. Dirk Moran is then arrested by the sheriff for illegally dumping toxic waste and attempting to kill Sandy since he knew that he saw them that night.  The next morning, when Sandy's mother and younger sister arrive to pick him up, there is a commotion. It is Flipper, who has come to see Sandy off."
